page_number,line_number,event_number,event_name,athlete_name,age_at_event,birth_year_estimated,club_name,rank_position,seed_time_text,seed_time_ms,result_time_text,result_time_ms,status,raw_line
21,46,7,women 55-59 100 LC Meter backstroke,"Espinoza, Roxana",59,1967,Lo Que Boto La Ola,2,"1:50,00",110000,"1:53,33",113330,valid,"2 Espinoza, Roxana 59 Lo Que Boto La Ola 1:50,00 1:53,33"
21,47,7,women 55-59 100 LC Meter backstroke,"Lois, Pamela",56,1970,Stadio Italiano,,"1:22,00",82000,DQ,,dsq,"--- Lois, Pamela 56 Stadio Italiano 1:22,00 DQ"
21,49,7,women 60-64 100 LC Meter backstroke,"Mora, Sonia",60,1966,Stadio Italiano,1,"1:55,00",115000,"1:51,60",111600,valid,"1 Mora, Sonia 60 Stadio Italiano 1:55,00 1:51,60"
21,50,7,women 60-64 100 LC Meter backstroke,"Medina, Pamela",61,1965,Stadio Italiano,2,"2:00,00",120000,"2:01,13",121130,valid,"2 Medina, Pamela 61 Stadio Italiano 2:00,00 2:01,13"
21,51,7,women 60-64 100 LC Meter backstroke,"Rojas, Ivonne",64,1962,Nunoa Master,3,"2:28,00",148000,"2:50,00",170000,valid,"3 Rojas, Ivonne 64 Nunoa Master 2:28,00 2:50,00"
22,5,7,women 60-64 100 LC Meter backstroke,"Canñete, Soledad",63,1963,Natacion Master Recoleta,4,"2:35,00",155000,"2:51,41",171410,valid,"4 Canñete, Soledad 63 Natacion Master Recoleta 2:35,00 2:51,41"
22,6,7,women 60-64 100 LC Meter backstroke,"Castillo, Maylett",61,1965,Lozada Swim Team,5,"2:50,55",170550,"3:10,79",190790,valid,"5 Castillo, Maylett 61 Lozada Swim Team 2:50,55 3:10,79"
22,8,7,women 65-69 100 LC Meter backstroke,"Chamberlain, Mary Ann",66,1960,Stadio Italiano,1,"1:53,00",113000,"1:57,54",117540,valid,"1 Chamberlain, Mary Ann 66 Stadio Italiano 1:53,00 1:57,54"
22,9,7,women 65-69 100 LC Meter backstroke,"Bruzzone, Wanda",67,1959,Ironswim Master,2,"2:27,00",147000,"2:28,50",148500,valid,"2 Bruzzone, Wanda 67 Ironswim Master 2:27,00 2:28,50"
22,10,7,women 65-69 100 LC Meter backstroke,"Rojo, Yiakelin",65,1961,Youtopia,3,"2:20,00",140000,"2:32,12",152120,valid,"3 Rojo, Yiakelin 65 Youtopia 2:20,00 2:32,12"
22,11,7,women 65-69 100 LC Meter backstroke,"Quezada, Cristina",66,1960,Aquamaster Chillan,4,"2:32,00",152000,"2:36,73",156730,valid,"4 Quezada, Cristina 66 Aquamaster Chillan 2:32,00 2:36,73"
22,13,7,women 70-74 100 LC Meter backstroke,"Bonta, Maureen",72,1954,Stadio Italiano,1,"1:58,00",118000,"1:58,69",118690,valid,"1 Bonta, Maureen 72 Stadio Italiano 1:58,00 1:58,69"
22,14,7,women 70-74 100 LC Meter backstroke,"Lorca, Maria Luisa",71,1955,Stadio Italiano,2,"2:10,00",130000,"2:22,99",142990,valid,"2 Lorca, Maria Luisa 71 Stadio Italiano 2:10,00 2:22,99"
22,15,7,women 70-74 100 LC Meter backstroke,"Adaros, Gladys",72,1954,Delfines de las Condes,3,"2:30,00",150000,"2:38,53",158530,valid,"3 Adaros, Gladys 72 Delfines de las Condes 2:30,00 2:38,53"
22,16,7,women 70-74 100 LC Meter backstroke,"Munñoz, Maria",70,1956,Nunoa Master,4,"2:37,60",157600,"2:49,75",169750,valid,"4 Munñoz, Maria 70 Nunoa Master 2:37,60 2:49,75"
22,18,7,women 85-89 100 LC Meter backstroke,"Kosche, Ingrid",87,1939,Delfines de las Condes,1,"2:47,66",167660,"2:56,33",176330,valid,"1 Kosche, Ingrid 87 Delfines de las Condes 2:47,66 2:56,33"
22,19,7,women 85-89 100 LC Meter backstroke,"Escudero, Oriele",85,1941,Nunoa Master,2,"2:48,80",168800,"3:05,88",185880,valid,"2 Escudero, Oriele 85 Nunoa Master 2:48,80 3:05,88"
22,21,7,men 20-24 100 LC Meter backstroke,"Gonzalez, Cristopher",23,2003,Nunoa Master,,"1:25,00",85000,"X1:26,68",86680,unknown,"--- Gonzalez, Cristopher 23 Nunoa Master 1:25,00 X1:26,68"
22,23,7,men 25-29 100 LC Meter backstroke,"Salavery, Matias",29,1997,Squadra Proswim,1,"1:08,00",68000,"1:09,84",69840,valid,"1 Salavery, Matias 29 Squadra Proswim 1:08,00 1:09,84"
22,24,7,men 25-29 100 LC Meter backstroke,"Zamora, Icaro",28,1998,Goura Swim Team,2,"1:08,00",68000,"1:13,12",73120,valid,"2 Zamora, Icaro 28 Goura Swim Team 1:08,00 1:13,12"
22,25,7,men 25-29 100 LC Meter backstroke,"Figueroa, Simon",29,1997,Goura Swim Team,3,"1:12,00",72000,"1:13,89",73890,valid,"3 Figueroa, Simon 29 Goura Swim Team 1:12,00 1:13,89"
22,26,7,men 25-29 100 LC Meter backstroke,"Gomez, Cristobal",25,2001,Condrictios Team,4,"1:49,00",109000,"1:44,93",104930,valid,"4 Gomez, Cristobal 25 Condrictios Team 1:49,00 1:44,93"
22,28,7,men 30-34 100 LC Meter backstroke,"Torres, Sergio",32,1994,Lozada Swim Team,1,"1:02,00",62000,"1:09,29",69290,valid,"1 Torres, Sergio 32 Lozada Swim Team 1:02,00 1:09,29"
22,29,7,men 30-34 100 LC Meter backstroke,"Hernandez, Carlos",30,1996,Nunoa Master,2,"1:10,00",70000,"1:11,19",71190,valid,"2 Hernandez, Carlos 30 Nunoa Master 1:10,00 1:11,19"
22,30,7,men 30-34 100 LC Meter backstroke,"Illanes, Cristopher",33,1993,Lozada Swim Team,3,"1:20,00",80000,"1:21,25",81250,valid,"3 Illanes, Cristopher 33 Lozada Swim Team 1:20,00 1:21,25"
22,31,7,men 30-34 100 LC Meter backstroke,"Diaz, Camilo",32,1994,Goura Swim Team,4,"1:19,00",79000,"1:23,98",83980,valid,"4 Diaz, Camilo 32 Goura Swim Team 1:19,00 1:23,98"
22,32,7,men 30-34 100 LC Meter backstroke,"Gomez, Pablo",34,1992,Goura Swim Team,5,"1:25,00",85000,"1:35,11",95110,valid,"5 Gomez, Pablo 34 Goura Swim Team 1:25,00 1:35,11"
22,33,7,men 30-34 100 LC Meter backstroke,"Jorquera, Cristian",31,1995,Master U de Chile,6,"1:40,00",100000,"1:36,34",96340,valid,"6 Jorquera, Cristian 31 Master U de Chile 1:40,00 1:36,34"
22,35,7,men 35-39 100 LC Meter backstroke,"Bricenño, Daniel",36,1990,Cien por Ciento Swim,1,"1:09,00",69000,"1:15,41",75410,valid,"1 Bricenño, Daniel 36 Cien por Ciento Swim 1:09,00 1:15,41"
22,36,7,men 35-39 100 LC Meter backstroke,"Nava, Jose",35,1991,Nunoa Master,2,"1:18,80",78800,"1:20,43",80430,valid,"2 Nava, Jose 35 Nunoa Master 1:18,80 1:20,43"
22,37,7,men 35-39 100 LC Meter backstroke,"Asuaje, Leminyer",35,1991,Lozada Swim Team,3,"1:19,00",79000,"1:21,74",81740,valid,"3 Asuaje, Leminyer 35 Lozada Swim Team 1:19,00 1:21,74"
22,38,7,men 35-39 100 LC Meter backstroke,"Gamez, Eliezer",37,1989,Condrictios Team,4,"1:40,00",100000,"1:31,28",91280,valid,"4 Gamez, Eliezer 37 Condrictios Team 1:40,00 1:31,28"
22,39,7,men 35-39 100 LC Meter backstroke,"Vasquez, Isaias",38,1988,CS Maipu,5,"1:44,89",104890,"1:38,28",98280,valid,"5 Vasquez, Isaias 38 CS Maipu 1:44,89 1:38,28"
22,40,7,men 35-39 100 LC Meter backstroke,"Figueroa, Carlos",39,1987,Copiapo Swim,6,"1:46,00",106000,"1:43,51",103510,valid,"6 Figueroa, Carlos 39 Copiapo Swim 1:46,00 1:43,51"
22,41,7,men 35-39 100 LC Meter backstroke,"Gangas, Pablo",36,1990,CS Maipu,7,"1:52,99",112990,"1:43,89",103890,valid,"7 Gangas, Pablo 36 CS Maipu 1:52,99 1:43,89"
22,42,7,men 35-39 100 LC Meter backstroke,"Burgos, Cristian",36,1990,Goura Swim Team,8,"2:15,00",135000,"1:50,27",110270,valid,"8 Burgos, Cristian 36 Goura Swim Team 2:15,00 1:50,27"
22,44,7,men 40-44 100 LC Meter backstroke,"Parra, Luis",43,1983,Lozada Swim Team,1,"1:17,00",77000,"1:13,22",73220,valid,"1 Parra, Luis 43 Lozada Swim Team 1:17,00 1:13,22"
22,45,7,men 40-44 100 LC Meter backstroke,"Bricenño, Carlos",41,1985,Cien por Ciento Swim,2,"1:45,00",105000,"1:17,97",77970,valid,"2 Bricenño, Carlos 41 Cien por Ciento Swim 1:45,00 1:17,97"
22,46,7,men 40-44 100 LC Meter backstroke,"Peraza, Jaiker",42,1984,Lozada Swim Team,3,"1:20,11",80110,"1:18,01",78010,valid,"3 Peraza, Jaiker 42 Lozada Swim Team 1:20,11 1:18,01"
22,47,7,men 40-44 100 LC Meter backstroke,"Serrano, Hector",44,1982,Cien por Ciento Swim,4,"1:34,00",94000,"1:34,45",94450,valid,"4 Serrano, Hector 44 Cien por Ciento Swim 1:34,00 1:34,45"
22,48,7,men 40-44 100 LC Meter backstroke,"Vasquez, Gabriel",40,1986,Condrictios Team,5,"2:00,00",120000,"1:54,72",114720,valid,"5 Vasquez, Gabriel 40 Condrictios Team 2:00,00 1:54,72"
22,50,7,men 45-49 100 LC Meter backstroke,"Sillano, Mauricio",49,1977,Stadio Italiano,1,"1:18,00",78000,"1:19,87",79870,valid,"1 Sillano, Mauricio 49 Stadio Italiano 1:18,00 1:19,87"
23,5,7,men 45-49 100 LC Meter backstroke,"Escobillana, Leonardo",49,1977,Mantarrayas Arica,2,"1:40,00",100000,"1:50,22",110220,valid,"2 Escobillana, Leonardo 49 Mantarrayas Arica 1:40,00 1:50,22"
23,6,7,men 45-49 100 LC Meter backstroke,"Casana, Jorge",47,1979,Lozada Swim Team,3,"1:45,00",105000,"1:51,40",111400,valid,"3 Casana, Jorge 47 Lozada Swim Team 1:45,00 1:51,40"
23,8,7,men 50-54 100 LC Meter backstroke,"Duran R, Fernando Andres",52,1974,Club Deportivo UC,1,"1:19,35",79350,"1:22,24",82240,valid,"1 Duran R, Fernando Andres 52 Club Deportivo UC 1:19,35 1:22,24"
23,9,7,men 50-54 100 LC Meter backstroke,"Quezada, Alvaro",52,1974,Lo Que Boto La Ola,2,"1:29,00",89000,"1:32,12",92120,valid,"2 Quezada, Alvaro 52 Lo Que Boto La Ola 1:29,00 1:32,12"
23,10,7,men 50-54 100 LC Meter backstroke,"Lucena, Larry",51,1975,Nunoa Master,3,"1:29,30",89300,"1:37,80",97800,valid,"3 Lucena, Larry 51 Nunoa Master 1:29,30 1:37,80"
23,11,7,men 50-54 100 LC Meter backstroke,"Lastra, Enrique",52,1974,Tiburones de Curico,4,"2:20,00",140000,"2:56,47",176470,valid,"4 Lastra, Enrique 52 Tiburones de Curico 2:20,00 2:56,47"
23,13,7,men 55-59 100 LC Meter backstroke,"Bate, Alexander",55,1971,Estadio Espanñol,1,"1:21,50",81500,"1:26,24",86240,valid,"1 Bate, Alexander 55 Estadio Espanñol 1:21,50 1:26,24"
23,14,7,men 55-59 100 LC Meter backstroke,"Bennewitz, Rodolfo",59,1967,Estadio Espanñol,2,"1:34,45",94450,"1:31,27",91270,valid,"2 Bennewitz, Rodolfo 59 Estadio Espanñol 1:34,45 1:31,27"
23,15,7,men 55-59 100 LC Meter backstroke,"Caraballo, Jairo",57,1969,Lozada Swim Team,3,"2:01,00",121000,"2:04,98",124980,valid,"3 Caraballo, Jairo 57 Lozada Swim Team 2:01,00 2:04,98"
23,16,7,men 55-59 100 LC Meter backstroke,"Portilla, Sergio",58,1968,Squadra Proswim,4,"2:00,00",120000,"2:17,74",137740,valid,"4 Portilla, Sergio 58 Squadra Proswim 2:00,00 2:17,74"
23,18,7,men 60-64 100 LC Meter backstroke,"Mora, Luis",62,1964,Stadio Italiano,1,"1:40,00",100000,"1:41,47",101470,valid,"1 Mora, Luis 62 Stadio Italiano 1:40,00 1:41,47"
23,19,7,men 60-64 100 LC Meter backstroke,"Jimenez, Andres",61,1965,Natacion Buin,2,"1:42,00",102000,"1:43,88",103880,valid,"2 Jimenez, Andres 61 Natacion Buin 1:42,00 1:43,88"
23,20,7,men 60-64 100 LC Meter backstroke,"Leal, Rene",62,1964,Fullmar,3,"2:01,00",121000,"2:11,71",131710,valid,"3 Leal, Rene 62 Fullmar 2:01,00 2:11,71"
23,22,7,men 65-69 100 LC Meter backstroke,"Trewhela, Juan Carlos",66,1960,Squadra Proswim,1,"1:40,00",100000,"1:34,05",94050,valid,"1 Trewhela, Juan Carlos 66 Squadra Proswim 1:40,00 1:34,05"
23,23,7,men 65-69 100 LC Meter backstroke,"Johnson, Cristian",68,1958,Ironswim Master,2,"1:45,00",105000,"1:59,35",119350,valid,"2 Johnson, Cristian 68 Ironswim Master 1:45,00 1:59,35"
23,24,7,men 65-69 100 LC Meter backstroke,"Aybar, Miguel",67,1959,Master U de Chile,3,"2:00,00",120000,"2:26,20",146200,valid,"3 Aybar, Miguel 67 Master U de Chile 2:00,00 2:26,20"
23,25,7,men 65-69 100 LC Meter backstroke,"Vega, Patricio",69,1957,Natacion Buin,4,"2:30,00",150000,"2:37,42",157420,valid,"4 Vega, Patricio 69 Natacion Buin 2:30,00 2:37,42"
23,27,7,men 70-74 100 LC Meter backstroke,"Trewhela, Heriberto",72,1954,Tiburones de Curico,1,"2:00,00",120000,"1:49,02",109020,valid,"1 Trewhela, Heriberto 72 Tiburones de Curico 2:00,00 1:49,02"
23,28,7,men 70-74 100 LC Meter backstroke,"Donoso, Juan",71,1955,Master San Bernardo,2,"1:56,00",116000,"2:00,69",120690,valid,"2 Donoso, Juan 71 Master San Bernardo 1:56,00 2:00,69"
23,30,7,men 75-79 100 LC Meter backstroke,"Zepeda, Ricardo",76,1950,Penalolen Master,1,"2:30,00",150000,"2:23,70",143700,valid,"1 Zepeda, Ricardo 76 Penalolen Master 2:30,00 2:23,70"
23,31,7,men 75-79 100 LC Meter backstroke,"Gojanovic, Jure",75,1951,Lo Que Boto La Ola,2,"2:23,12",143120,"2:36,07",156070,valid,"2 Gojanovic, Jure 75 Lo Que Boto La Ola 2:23,12 2:36,07"
23,32,7,men 75-79 100 LC Meter backstroke,"Torrejon, Raul",76,1950,Natacion Buin,3,"3:30,00",210000,"3:22,40",202400,valid,"3 Torrejon, Raul 76 Natacion Buin 3:30,00 3:22,40"
23,34,7,men 80-84 100 LC Meter backstroke,"Machuca, Egidio R",83,1943,Africa Natacion,1,"2:47,00",167000,"2:59,28",179280,valid,"1 Machuca, Egidio R 83 Africa Natacion 2:47,00 2:59,28"
23,36,7,men 85-89 100 LC Meter backstroke,"Bennewitz, Rolando",85,1941,Stadio Italiano,1,"2:20,00",140000,"2:30,08",150080,valid,"1 Bennewitz, Rolando 85 Stadio Italiano 2:20,00 2:30,08"
23,38,8,women 20-24 100 LC Meter breaststroke,"Gonzalez, Constanza",24,2002,Nunoa Master,,"1:46,52",106520,"X1:45,61",105610,unknown,"--- Gonzalez, Constanza 24 Nunoa Master 1:46,52 X1:45,61"
23,39,8,women 20-24 100 LC Meter breaststroke,"Vega, Maria Jose",24,2002,Santiago Deportes,,"1:47,00",107000,"X1:50,90",110900,unknown,"--- Vega, Maria Jose 24 Santiago Deportes 1:47,00 X1:50,90"
23,41,8,women 25-29 100 LC Meter breaststroke,"Perea, Rocio",26,2000,Copiapo Swim,1,"1:50,00",110000,"1:38,72",98720,valid,"1 Perea, Rocio 26 Copiapo Swim 1:50,00 1:38,72"
23,42,8,women 25-29 100 LC Meter breaststroke,"Araya, Sofia",27,1999,Cien por Ciento Swim,2,"1:46,00",106000,"1:45,25",105250,valid,"2 Araya, Sofia 27 Cien por Ciento Swim 1:46,00 1:45,25"
23,43,8,women 25-29 100 LC Meter breaststroke,"Nunñez, Claudia",25,2001,Aquateam,3,"1:54,00",114000,"1:51,95",111950,valid,"3 Nunñez, Claudia 25 Aquateam 1:54,00 1:51,95"
23,44,8,women 25-29 100 LC Meter breaststroke,"Montecinos, Sandra",28,1998,Nunoa Master,4,"1:45,00",105000,"1:55,32",115320,valid,"4 Montecinos, Sandra 28 Nunoa Master 1:45,00 1:55,32"
23,46,8,women 30-34 100 LC Meter breaststroke,"Castro, Valentina",34,1992,Condrictios Team,1,"1:57,00",117000,"1:49,34",109340,valid,"1 Castro, Valentina 34 Condrictios Team 1:57,00 1:49,34"
23,47,8,women 30-34 100 LC Meter breaststroke,"Castanñeda, Belen",31,1995,Condrictios Team,2,"1:57,00",117000,"1:54,76",114760,valid,"2 Castanñeda, Belen 31 Condrictios Team 1:57,00 1:54,76"
23,48,8,women 30-34 100 LC Meter breaststroke,"Munizaga, Javiera",30,1996,Estadio Espanñol,3,"1:50,50",110500,"1:56,82",116820,valid,"3 Munizaga, Javiera 30 Estadio Espanñol 1:50,50 1:56,82"
23,49,8,women 30-34 100 LC Meter breaststroke,"Zamora, Barbara",30,1996,Master Vitacura,4,"1:50,00",110000,"1:56,98",116980,valid,"4 Zamora, Barbara 30 Master Vitacura 1:50,00 1:56,98"
24,5,8,women 30-34 100 LC Meter breaststroke,"Zhang, Jinyi",30,1996,Aguila Natacion,5,"2:45,00",165000,"2:15,00",135000,valid,"5 Zhang, Jinyi 30 Aguila Natacion 2:45,00 2:15,00"
24,6,8,women 30-34 100 LC Meter breaststroke,"Largi, Stephanie",34,1992,Orinoco Swim Team,6,"2:06,81",126810,"2:15,57",135570,valid,"6 Largi, Stephanie 34 Orinoco Swim Team 2:06,81 2:15,57"
24,7,8,women 30-34 100 LC Meter breaststroke,"Diaz, Victoria",31,1995,CS Maipu,7,"2:20,43",140430,"2:17,85",137850,valid,"7 Diaz, Victoria 31 CS Maipu 2:20,43 2:17,85"
24,9,8,women 35-39 100 LC Meter breaststroke,"Carrenño, Paulina",39,1987,Squadra Proswim,1,"1:32,00",92000,"1:28,94",88940,valid,"1 Carrenño, Paulina 39 Squadra Proswim 1:32,00 1:28,94"
24,10,8,women 35-39 100 LC Meter breaststroke,"Calderon, Xiana",35,1991,Lozada Swim Team,2,"1:38,00",98000,"1:29,30",89300,valid,"2 Calderon, Xiana 35 Lozada Swim Team 1:38,00 1:29,30"
24,11,8,women 35-39 100 LC Meter breaststroke,"Perez, Daniela",36,1990,Lozada Swim Team,3,"1:27,67",87670,"1:34,52",94520,valid,"3 Perez, Daniela 36 Lozada Swim Team 1:27,67 1:34,52"
24,12,8,women 35-39 100 LC Meter breaststroke,"Herrera, Cinthia",38,1988,Goura Swim Team,4,"1:48,00",108000,"1:43,60",103600,valid,"4 Herrera, Cinthia 38 Goura Swim Team 1:48,00 1:43,60"
24,13,8,women 35-39 100 LC Meter breaststroke,"Caro, Stefany",35,1991,Goura Swim Team,5,"1:49,00",109000,"1:46,33",106330,valid,"5 Caro, Stefany 35 Goura Swim Team 1:49,00 1:46,33"
24,14,8,women 35-39 100 LC Meter breaststroke,"Raposo, Leslie",39,1987,Santiago Deportes,6,"1:50,00",110000,"1:47,85",107850,valid,"6 Raposo, Leslie 39 Santiago Deportes 1:50,00 1:47,85"
24,15,8,women 35-39 100 LC Meter breaststroke,"Venegas, Javiera",35,1991,Goura Swim Team,7,"1:50,00",110000,"1:54,58",114580,valid,"7 Venegas, Javiera 35 Goura Swim Team 1:50,00 1:54,58"
24,16,8,women 35-39 100 LC Meter breaststroke,"Rodriguez, Dayana",37,1989,Lozada Swim Team,8,"1:48,30",108300,"2:02,82",122820,valid,"8 Rodriguez, Dayana 37 Lozada Swim Team 1:48,30 2:02,82"
24,18,8,women 40-44 100 LC Meter breaststroke,"Salazar, Diana",41,1985,Goura Swim Team,1,"1:48,00",108000,"1:48,28",108280,valid,"1 Salazar, Diana 41 Goura Swim Team 1:48,00 1:48,28"
24,19,8,women 40-44 100 LC Meter breaststroke,"Mindiola, Magdiri",43,1983,Nunoa Master,2,"1:50,00",110000,"1:50,51",110510,valid,"2 Mindiola, Magdiri 43 Nunoa Master 1:50,00 1:50,51"
24,20,8,women 40-44 100 LC Meter breaststroke,"Rojas, Maria Jose",40,1986,Nunoa Master,3,"2:12,60",132600,"2:14,73",134730,valid,"3 Rojas, Maria Jose 40 Nunoa Master 2:12,60 2:14,73"
24,21,8,women 40-44 100 LC Meter breaststroke,"Arias, Daniela",42,1984,Aguila Natacion,4,"2:40,00",160000,"2:15,27",135270,valid,"4 Arias, Daniela 42 Aguila Natacion 2:40,00 2:15,27"
24,22,8,women 40-44 100 LC Meter breaststroke,"Aparicio, Adriana",40,1986,Nunoa Master,5,"2:10,00",130000,"2:18,10",138100,valid,"5 Aparicio, Adriana 40 Nunoa Master 2:10,00 2:18,10"
24,23,8,women 40-44 100 LC Meter breaststroke,"Velasquez, Nohelis",42,1984,Lozada Swim Team,6,"4:00,00",240000,"2:45,07",165070,valid,"6 Velasquez, Nohelis 42 Lozada Swim Team 4:00,00 2:45,07"
24,25,8,women 45-49 100 LC Meter breaststroke,"Grinspun, Daphne",46,1980,Youtopia,1,"1:40,00",100000,"1:40,71",100710,valid,"1 Grinspun, Daphne 46 Youtopia 1:40,00 1:40,71"
24,26,8,women 45-49 100 LC Meter breaststroke,"Stuven, Rocio",45,1981,Nunoa Master,2,"1:43,30",103300,"1:41,91",101910,valid,"2 Stuven, Rocio 45 Nunoa Master 1:43,30 1:41,91"
24,27,8,women 45-49 100 LC Meter breaststroke,"Anania, Tatiana",47,1979,Stadio Italiano,3,"1:36,38",96380,"1:42,82",102820,valid,"3 Anania, Tatiana 47 Stadio Italiano 1:36,38 1:42,82"
24,28,8,women 45-49 100 LC Meter breaststroke,"Defosse, Carla",45,1981,Master Providencia,4,"1:53,00",113000,"1:49,76",109760,valid,"4 Defosse, Carla 45 Master Providencia 1:53,00 1:49,76"
24,29,8,women 45-49 100 LC Meter breaststroke,"Lozada, Evani",45,1981,Lozada Swim Team,5,"3:00,00",180000,"1:58,15",118150,valid,"5 Lozada, Evani 45 Lozada Swim Team 3:00,00 1:58,15"
24,30,8,women 45-49 100 LC Meter breaststroke,"Munñoz, Alejandra",48,1978,Estadio Espanñol,6,"2:00,30",120300,"2:31,88",151880,valid,"6 Munñoz, Alejandra 48 Estadio Espanñol 2:00,30 2:31,88"
24,32,8,women 50-54 100 LC Meter breaststroke,"Perez, Paula",53,1973,Lozada Swim Team,1,"1:54,77",114770,"1:46,23",106230,valid,"1 Perez, Paula 53 Lozada Swim Team 1:54,77 1:46,23"
24,33,8,women 50-54 100 LC Meter breaststroke,"Castillo, Iza",50,1976,Lo Que Boto La Ola,2,"1:50,69",110690,"1:54,07",114070,valid,"2 Castillo, Iza 50 Lo Que Boto La Ola 1:50,69 1:54,07"
24,34,8,women 50-54 100 LC Meter breaststroke,"Lucena, Marggi",50,1976,Nunoa Master,3,"1:50,90",110900,"1:59,08",119080,valid,"3 Lucena, Marggi 50 Nunoa Master 1:50,90 1:59,08"
24,35,8,women 50-54 100 LC Meter breaststroke,"Jara, Carolina",52,1974,Natacion Buin,4,"2:10,00",130000,"2:01,92",121920,valid,"4 Jara, Carolina 52 Natacion Buin 2:10,00 2:01,92"
24,37,8,women 55-59 100 LC Meter breaststroke,"Paris, Claudia",58,1968,Stadio Italiano,1,"1:50,00",110000,"1:46,58",106580,valid,"1 Paris, Claudia 58 Stadio Italiano 1:50,00 1:46,58"
24,38,8,women 55-59 100 LC Meter breaststroke,"Campazzo, Claudia",55,1971,Stadio Italiano,2,"1:50,00",110000,"1:52,26",112260,valid,"2 Campazzo, Claudia 55 Stadio Italiano 1:50,00 1:52,26"
24,39,8,women 55-59 100 LC Meter breaststroke,"Pino, Marcela",55,1971,Santiago Deportes,3,"1:52,00",112000,"1:57,61",117610,valid,"3 Pino, Marcela 55 Santiago Deportes 1:52,00 1:57,61"
24,40,8,women 55-59 100 LC Meter breaststroke,"Tapia, Marcela G",58,1968,Africa Natacion,4,"1:56,00",116000,"2:02,71",122710,valid,"4 Tapia, Marcela G 58 Africa Natacion 1:56,00 2:02,71"
24,41,8,women 55-59 100 LC Meter breaststroke,"Salvo, Karen",55,1971,Estadio Istaerlita,5,"2:21,00",141000,"2:07,40",127400,valid,"5 Salvo, Karen 55 Estadio Istaerlita 2:21,00 2:07,40"
24,42,8,women 55-59 100 LC Meter breaststroke,"Arias, Tatiana",58,1968,Delfines de las Condes,6,"1:55,00",115000,"2:11,97",131970,valid,"6 Arias, Tatiana 58 Delfines de las Condes 1:55,00 2:11,97"
24,43,8,women 55-59 100 LC Meter breaststroke,"Aros, Paola",55,1971,Master Providencia,7,"2:40,00",160000,"2:36,35",156350,valid,"7 Aros, Paola 55 Master Providencia 2:40,00 2:36,35"
24,45,8,women 60-64 100 LC Meter breaststroke,"Soto, Eslavia",61,1965,Nunoa Master,1,"2:41,90",161900,"2:35,01",155010,valid,"1 Soto, Eslavia 61 Nunoa Master 2:41,90 2:35,01"
24,46,8,women 60-64 100 LC Meter breaststroke,"Ormazabal, Claudia",62,1964,Delfines de las Condes,2,"3:00,00",180000,"2:40,65",160650,valid,"2 Ormazabal, Claudia 62 Delfines de las Condes 3:00,00 2:40,65"
24,47,8,women 60-64 100 LC Meter breaststroke,"Rojas, Ivonne",64,1962,Nunoa Master,3,"3:50,10",230100,"4:08,57",248570,valid,"3 Rojas, Ivonne 64 Nunoa Master 3:50,10 4:08,57"
24,49,8,women 65-69 100 LC Meter breaststroke,"Ojeda, Soledad",67,1959,Stadio Italiano,1,"1:55,00",115000,"1:59,89",119890,valid,"1 Ojeda, Soledad 67 Stadio Italiano 1:55,00 1:59,89"
24,50,8,women 65-69 100 LC Meter breaststroke,"Munñoz, Ilse",67,1959,Aquateam,2,"2:22,00",142000,"2:25,47",145470,valid,"2 Munñoz, Ilse 67 Aquateam 2:22,00 2:25,47"
24,51,8,women 65-69 100 LC Meter breaststroke,"Ayala, Elena",67,1959,Master Providencia,3,"3:10,00",190000,"3:37,89",217890,valid,"3 Ayala, Elena 67 Master Providencia 3:10,00 3:37,89"
25,5,8,women 65-69 100 LC Meter breaststroke,"Quezada, Cristina",66,1960,Aquamaster Chillan,4,"2:50,00",170000,"3:49,08",229080,valid,"4 Quezada, Cristina 66 Aquamaster Chillan 2:50,00 3:49,08"
25,7,8,women 70-74 100 LC Meter breaststroke,"Hormazabal, Rita",70,1956,Delfines de las Condes,1,"1:48,00",108000,"1:48,51",108510,valid,"1 Hormazabal, Rita 70 Delfines de las Condes 1:48,00 1:48,51"
25,8,8,women 70-74 100 LC Meter breaststroke,"Toro, Soledad",72,1954,Master Providencia,2,"3:05,00",185000,"2:57,36",177360,valid,"2 Toro, Soledad 72 Master Providencia 3:05,00 2:57,36"
25,9,8,women 70-74 100 LC Meter breaststroke,"Robles, Graciela",73,1953,Nunoa Master,3,"4:26,50",266500,"4:53,10",293100,valid,"3 Robles, Graciela 73 Nunoa Master 4:26,50 4:53,10"
